School_Code,SuburbPostCodeKey,AgeID,School_Name,Street,Suburb,Postcode,Student_numbers,Indigenous_percentage,LBOTE_percentage,ICSEA_Value,Level_of_Schooling,Opportunity_Class,School_Specialty_Type,School_Subtype,Intensive_English_Centre,School_Gender,Phone,School_Email,Fax,Late_Opening_School,Latitude,Longitude,Date_Extracted,LatLong
4496,"2203-Dulwich Hill",5515,"Dulwich Hill Public School","Kintore St","Dulwich Hill","2203","505","4","41",1105,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9559 2699","dulwichhil-p.school@det.nsw.edu.au","9559 5676","N",-33.906163,151.140287,2017-07-03 00:00:00.000,"-33.906163,151.140287"
4498,"2533-Minnamurra",10043,"Minnamurra Public School","85 Charles Ave","Minnamurra","2533","408","4","5",1049,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4237 7501","minnamurra-p.school@det.nsw.edu.au","4237 8393","N",-34.62487,150.852773,2017-07-03 00:00:00.000,"-34.62487,150.852773"
4501,"2528-Barrack Heights",10023,"Barrack Heights Public School","25 Hunter Street","Barrack Heights","2528","245","22","23",870,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4296 4222","barrackht-p.school@det.nsw.edu.au","4297 2818","N",-34.559085,150.846032,2017-07-03 00:00:00.000,"-34.559085,150.846032"
4503,"2450-Coffs Harbour",9666,"Tyalla Public School","Joyce St","Coffs Harbour","2450","331","26","13",884,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6652 4488","tyalla-p.school@det.nsw.edu.au","6651 4096","N",-30.283852,153.112362,2017-07-03 00:00:00.000,"-30.283852,153.112362"
4504,"2767-Doonside",10790,"Crawford Public School","Power St","Doonside","2767","479","17","50",896,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9621 7988","crawford-p.school@det.nsw.edu.au","9831 1520","N",-33.75479,150.868825,2017-07-03 00:00:00.000,"-33.75479,150.868825"
4505,"2560-Ambarvale",10196,"Ambarvale Public School","Copperfield Drive","Ambarvale","2560","287","10","37",927,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4626 1485","ambarvale-p.school@det.nsw.edu.au","4628 0430","N",-34.086423,150.798192,2017-07-03 00:00:00.000,"-34.086423,150.798192"
4508,"2250-Wyoming",8689,"Valley View Public School","Chamberlain Rd","Wyoming","2250","393","6","12",985,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4328 4433","valleyview-p.school@det.nsw.edu.au","4329 1481","N",-33.400215,151.361943,2017-07-03 00:00:00.000,"-33.400215,151.361943"
4509,"2566-Minto",6511,"Sarah Redfern Public School","5 Monaghan Street","Minto","2566","411","8","68",957,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9820 1499","sarahredfe-p.school@det.nsw.edu.au","9820 2912","N",-34.02765,150.85091,2017-07-03 00:00:00.000,"-34.02765,150.85091"
4510,"2559-Claymore",10204,"Claymore Public School","Dobell Rd","Claymore","2559","301","13","57",895,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4626 3988","claymore-p.school@det.nsw.edu.au","4628 5033","N",-34.043125,150.809517,2017-07-03 00:00:00.000,"-34.043125,150.809517"
4514,"2330-Singleton",9316,"King Street Public School","King St","Singleton","2330","362","18","3",900,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6572 2281","kingstreet-p.school@det.nsw.edu.au","6571 1177","N",-32.569546,151.175266,2017-07-03 00:00:00.000,"-32.569546,151.175266"
4517,"2263-Gorokan",8731,"Gorokan Public School","Dudley St","Gorokan","2263","577","19","8",917,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4392 4642","gorokan-p.school@det.nsw.edu.au","4393 1698","N",-33.252454,151.510205,2017-07-03 00:00:00.000,"-33.252454,151.510205"
4518,"2566-Minto",16286,"The Grange Public School","8 Benham Road","Minto","2566","251","8","56",940,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9603 3766","thegrange-p.school@det.nsw.edu.au","9820 3005","N",-34.022051,150.857358,2017-07-03 00:00:00.000,"-34.022051,150.857358"
4520,"2261-Bateau Bay",8725,"Bateau Bay Public School","2A Waratah Street","Bateau Bay","2261","729","7","5",1014,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4332 8000","bateaubay-p.school@det.nsw.edu.au","4334 3121","N",-33.391771,151.476143,2017-07-03 00:00:00.000,"-33.391771,151.476143"
4521,"2323-Metford",16212,"Metford Public School","Melaleuca Drive","Metford","2323","295","23","6",889,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4933 2655","metford-p.school@det.nsw.edu.au","4933 2164","N",-32.765067,151.612716,2017-07-03 00:00:00.000,"-32.765067,151.612716"
4522,"2260-Wamberal",8724,"Wamberal Public School","Lea Ave","Wamberal","2260","732","5","5",1035,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4384 1111","wamberal-p.school@det.nsw.edu.au","4385 2478","N",-33.412197,151.448258,2017-07-03 00:00:00.000,"-33.412197,151.448258"
4523,"2641-Lavington",10450,"Springdale Heights Public School","25 Cardo Drive","Lavington","2641","166","17","5",890,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6025 6433","springdale-p.school@det.nsw.edu.au","6040 2328","N",-36.031932,146.949684,2017-07-03 00:00:00.000,"-36.031932,146.949684"
4524,"2444-Port Macquarie",16234,"Hastings Public School","85 Yarranabee Road","Port Macquarie","2444","672","5","6",1034,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6582 2566","hastings-p.school@det.nsw.edu.au","6582 1380","N",-31.453116,152.9182,2017-07-03 00:00:00.000,"-31.453116,152.9182"
4525,"2749-Cranebrook",10683,"Braddock Public School","Laycock St","Cranebrook","2749","227","23","11",861,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4729 0625","braddock-p.school@det.nsw.edu.au","4729 1343","N",-33.722492,150.708382,2017-07-03 00:00:00.000,"-33.722492,150.708382"
4527,"2759-St Clair",10769,"Clairgate Public School","Colorado Drive","St Clair","2759","403","7","26",974,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9670 1408","clairgate-p.school@det.nsw.edu.au","9834 3869","N",-33.796329,150.799228,2017-07-03 00:00:00.000,"-33.796329,150.799228"
4531,"2759-St Clair",15121,"St Clair Public School","4 Timesweep Drive","St Clair","2759","275","7","38",957,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9670 1966","stclair-p.school@det.nsw.edu.au","9834 4369","N",-33.796324,150.786899,2017-07-03 00:00:00.000,"-33.796324,150.786899"
4533,"2428-Tuncurry",9538,"Tuncurry Public School","Tuncurry St","Tuncurry","2428","379","11","5",949,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6554 6463","tuncurry-p.school@det.nsw.edu.au","6555 6903","N",-32.171593,152.495134,2017-07-03 00:00:00.000,"-32.171593,152.495134"
4535,"2559-Blairmount",16166,"Blairmount Public School","Badgally Rd","Blairmount","2559","524","10","45",921,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4626 1795","blairmount-p.school@det.nsw.edu.au","4628 0594","N",-34.048007,150.802444,2017-07-03 00:00:00.000,"-34.048007,150.802444"
4537,"2560-Rosemeadow",10209,"Rosemeadow Public School","Anthony & Copperfield Drives","Rosemeadow","2560","699","11","42",940,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4621 1733","rosemeadow-p.school@det.nsw.edu.au","4621 2033","N",-34.104647,150.794537,2017-07-03 00:00:00.000,"-34.104647,150.794537"
4538,"2800-Orange",16177,"Bowen Public School","Park St","Orange","2800","228","44","3",814,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6362 3655","bowen-p.school@det.nsw.edu.au","6361 7603","N",-33.280751,149.117874,2017-07-03 00:00:00.000,"-33.280751,149.117874"
4539,"2560-Ambarvale",16289,"Thomas Acres Public School","Crispsparkle Drive","Ambarvale","2560","522","12","27",936,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4626 4577","thomasacre-p.school@det.nsw.edu.au","4626 8488","N",-34.093621,150.789247,2017-07-03 00:00:00.000,"-34.093621,150.789247"
4541,"2747-Werrington",10776,"Werrington County Public School","John Batman Ave","Werrington","2747","405","8","8",959,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9673 2100","werringcty-p.school@det.nsw.edu.au","9623 1337","N",-33.74513,150.747554,2017-07-03 00:00:00.000,"-33.74513,150.747554"
4542,"2259-Chittaway Bay",16204,"Chittaway Bay Public School","Chittaway Rd","Chittaway Bay","2259","377","7","9",981,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4388 2188","chittaway-p.school@det.nsw.edu.au","4389 1905","N",-33.325978,151.43201,2017-07-03 00:00:00.000,"-33.325978,151.43201"
4544,"2750-South Penrith",10696,"Jamisontown Public School","Thurwood Ave","South Penrith","2750","356","6","10",988,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4733 2200","jamisonton-p.school@det.nsw.edu.au","4733 1555","N",-33.77306,150.683083,2017-07-03 00:00:00.000,"-33.77306,150.683083"
4545,"2177-Bonnyrigg",8554,"Bonnyrigg Public School","Tarlington Pde","Bonnyrigg","2177","241","10","83",898,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9610 1511","bonnyrigg-p.school@det.nsw.edu.au","9823 7826","N",-33.887728,150.888962,2017-07-03 00:00:00.000,"-33.887728,150.888962"
4546,"2780-Katoomba",10866,"Katoomba Public School","Merriwa St","Katoomba","2780","253","6","9",1029,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4782 1226","katoomba-p.school@det.nsw.edu.au","4782 2996","N",-33.718645,150.313708,2017-07-03 00:00:00.000,"-33.718645,150.313708"
4547,"2319-Tanilba Bay",14746,"Tanilba Bay Public School","1a King Albert Ave","Tanilba Bay","2319","581","10","2",949,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4982 4762","tanilbabay-p.school@det.nsw.edu.au","4982 3112","N",-32.730055,152.005845,2017-07-03 00:00:00.000,"-32.730055,152.005845"
4549,"2830-Dubbo",16256,"Orana Heights Public School","Oak St","Dubbo","2830","576","29","6",906,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6884 9188","oranahts-p.school@det.nsw.edu.au","6884 3272","N",-32.2525,148.627132,2017-07-03 00:00:00.000,"-32.2525,148.627132"
4551,"2011-Woolloomooloo",5332,"Plunkett Street Public School","Forbes St","Woolloomooloo","2011","38","26","51",867,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9358 5335","plunketstr-p.school@det.nsw.edu.au","9357 1831","N",-33.870879,151.22024,2017-07-03 00:00:00.000,"-33.870879,151.22024"
4557,"2456-Sandy Beach",16274,"Sandy Beach Public School","Saye Close","Sandy Beach","2456","344","13","5",963,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6656 1777","sandybeach-p.school@det.nsw.edu.au","6656 1624","N",-30.153584,153.186496,2017-07-03 00:00:00.000,"-30.153584,153.186496"
4558,"2558-Eschol Park",16196,"Eschol Park Public School","Eschol Park Drive","Eschol Park","2558","331","8","32",972,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9824 7111","escholpark-p.school@det.nsw.edu.au","9820 3046","N",-34.02834,150.810838,2017-07-03 00:00:00.000,"-34.02834,150.810838"
4559,"2759-St Clair",16176,"Blackwell Public School","Blackwell Ave","St Clair","2759","611","5","22",980,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9670 5080","blackwell-p.school@det.nsw.edu.au","9834 4368","N",-33.806328,150.783052,2017-07-03 00:00:00.000,"-33.806328,150.783052"
4560,"2749-Cranebrook",16273,"Samuel Terry Public School","93-107 Grays Lane","Cranebrook","2749","511","12","8",967,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4730 2888","samuelterr-p.school@det.nsw.edu.au","4729 1386","N",-33.713307,150.708745,2017-07-03 00:00:00.000,"-33.713307,150.708745"
4562,"2536-Batehaven",16278,"Sunshine Bay Public School","Beach Rd","Batehaven","2536","327","12","7",923,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4472 6464","sunshineba-p.school@det.nsw.edu.au","4472 6587","N",-35.740734,150.209961,2017-07-03 00:00:00.000,"-35.740734,150.209961"
4564,"2318-Medowie",16297,"Wirreanda Public School","43 Brocklesby Road","Medowie","2318","580","5","3",998,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4982 8707","wirreanda-p.school@det.nsw.edu.au","4982 8097","N",-32.743911,151.875219,2017-07-03 00:00:00.000,"-32.743911,151.875219"
4566,"2261-Killarney Vale",15110,"Brooke Avenue Public School","Brooke Ave","Killarney Vale","2261","464","16","9",925,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4333 1022","brookeave-p.school@det.nsw.edu.au","4332 6570","N",-33.37611,151.466133,2017-07-03 00:00:00.000,"-33.37611,151.466133"
4568,"2777-Springwood",16210,"Ellison Public School","Ellison Rd","Springwood","2777","327","4","5",1055,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4751 5099","ellison-p.school@det.nsw.edu.au","4751 4022","N",-33.69035,150.585327,2017-07-03 00:00:00.000,"-33.69035,150.585327"
4569,"2566-Raby",16170,"Robert Townson Public School","Shuttleworth Ave","Raby","2566","554","5","36",985,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9824 7411","roberttown-p.school@det.nsw.edu.au","9820 2954","N",-34.016173,150.818892,2017-07-03 00:00:00.000,"-34.016173,150.818892"
4571,"2759-St Clair",16160,"Banks Public School","182 Banks Drive","St Clair","2759","355","6","30",952,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9670 6506","banks-p.school@det.nsw.edu.au","9834 3868","N",-33.793717,150.773098,2017-07-03 00:00:00.000,"-33.793717,150.773098"
4575,"2429-Wingham",14953,"Wingham Brush Public School","Isabella Street","Wingham","2429","197","11","4",945,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6553 4443","winghambru-p.school@det.nsw.edu.au","6557 0322","N",-31.87024,152.376982,2017-07-03 00:00:00.000,"-31.87024,152.376982"
4576,"2761-Dean Park",14985,"William Dean Public School","Yarramundi Drive","Dean Park","2761","264","6","42",946,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9626 5200","williamdea-p.school@det.nsw.edu.au","9837 1151","N",-33.734259,150.858693,2017-07-03 00:00:00.000,"-33.734259,150.858693"
4577,"2770-Minchinbury",14955,"Minchinbury Public School","McFarlane Drive","Minchinbury","2770","502","5","51",996,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9832 1488","minchinbur-p.school@det.nsw.edu.au","9832 1713","N",-33.78862,150.832427,2017-07-03 00:00:00.000,"-33.78862,150.832427"
4579,"2759-Erskine Park",14948,"James Erskine Public School","Peppertree Drive","Erskine Park","2759","593","7","26",990,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9834 3009","jameserski-p.school@det.nsw.edu.au","NA","N",-33.805167,150.803884,2017-07-03 00:00:00.000,"-33.805167,150.803884"
4580,"2250-Kariong",14680,"Kariong Public School","Langford Drive","Kariong","2250","579","5","10",999,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4340 1885","kariong-p.school@det.nsw.edu.au","4340 2523","N",-33.441014,151.289632,2017-07-03 00:00:00.000,"-33.441014,151.289632"
4581,"2448-Nambucca Heads",15119,"Frank Partridge VC Public School","Centenary Pde","Nambucca Heads","2448","207","36","4",823,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6568 7100","frankpart-p.school@det.nsw.edu.au","6568 9147","N",-30.641818,152.986257,2017-07-03 00:00:00.000,"-30.641818,152.986257"
4585,"2756-Bligh Park",14949,"Bligh Park Public School","64 Alexander Street","Bligh Park","2756","317","12","8",935,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","02 4572 7067","blighpark-p.school@det.nsw.edu.au","02 4572 6642","N",-33.639133,150.794565,2017-07-03 00:00:00.000,"-33.639133,150.794565"
4588,"2262-San Remo",15120,"Northlakes Public School","69 Goorama Avenue","San Remo","2262","380","12","6",909,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4399 2071","northlake-p.school@det.nsw.edu.au","4399 1935","N",-33.214542,151.514788,2017-07-03 00:00:00.000,"-33.214542,151.514788"
4589,"2315-Shoal Bay",16276,"Shoal Bay Public School","Rigney St","Shoal Bay","2315","409","9","6",981,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4981 1007","shoalbay-p.school@det.nsw.edu.au","4984 1637","N",-32.729062,152.173933,2017-07-03 00:00:00.000,"-32.729062,152.173933"
4591,"2745-Glenmore Park",15389,"Glenmore Park Public School","33-41 The Lakes Drive","Glenmore Park","2745","661","5","22",994,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4733 6204","glenmorepk-p.school@det.nsw.edu.au","4733 6430","N",-33.783388,150.681117,2017-07-03 00:00:00.000,"-33.783388,150.681117"
4592,"2540-Vincentia",15116,"Vincentia Public School","George Caley Place","Vincentia","2540","340","10","8",997,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4441 7188","vincentia-p.school@det.nsw.edu.au","4441 5192","N",-35.073353,150.669549,2017-07-03 00:00:00.000,"-35.073353,150.669549"
4593,"2558-Kearns",15087,"Kearns Public School","St Lawrence Ave","Kearns","2558","191","6","32",978,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9820 7039","kearns-p.school@det.nsw.edu.au","9820 7093","N",-34.021486,150.804446,2017-07-03 00:00:00.000,"-34.021486,150.804446"
4594,"2177-Bonnyrigg Heights",14674,"Bonnyrigg Heights Public School","Wilson Rd","Bonnyrigg Heights","2177","1114","1","89",993,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9823 7000","bonnyriggh-p.school@det.nsw.edu.au","9823 7226","N",-33.88935,150.867681,2017-07-03 00:00:00.000,"-33.88935,150.867681"
4597,"2567-Mount Annan",15113,"Mount Annan Public School","Stenhouse Drive","Mount Annan","2567","668","6","28",1017,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4647 2380","mountannan-p.school@det.nsw.edu.au","4647 2382","N",-34.061714,150.760497,2017-07-03 00:00:00.000,"-34.061714,150.760497"
4598,"2761-Hassall Grove",14688,"Hassall Grove Public School","Buckwell Drive","Hassall Grove","2761","776","5","51",981,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9835 1756","hassallgro-p.school@det.nsw.edu.au","9628 1618","N",-33.73548,150.838504,2017-07-03 00:00:00.000,"-33.73548,150.838504"
